timestamp,kalshi_slug,poly_slug,chainlink_price,cf_price,price_diff,kalshi_target_price,poly_target_price,kalshi_resolution,poly_resolution
2026-04-28T17:27:35.892570-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76335.32,76308.7,26.62000000000989,76361.0,76355.21671721025,0,0
2026-04-28T17:28:00.000130-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76327.03,76294.79,32.24000000000524,76361.0,76355.21671721025,0,0
2026-04-28T17:29:00.000132-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76292.17,76310.11,17.94000000000233,76361.0,76355.21671721025,0,0
2026-04-28T17:29:33.062044-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76307.74,76309.38,1.639999999999418,76361.0,76355.21671721025,0,0
2026-04-28T17:29:46.625926-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76306.53,76304.65,1.8800000000046568,76361.0,76355.21671721025,0,0
2026-04-28T17:30:30.085368-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76307.25,76305.62,1.6300000000046566,76307.39,76301.36217652843,1,1
2026-04-28T17:30:50.165683-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76299.64,76304.47,4.830000000001746,76307.39,76301.36217652843,1,1
2026-04-28T17:31:34.567863-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76301.76,76326.51,24.75,76307.39,76301.36217652843,1,1
2026-04-28T17:31:57.996781-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76301.38,76320.98,19.59999999999127,76307.39,76301.36217652843,1,1
2026-04-28T17:32:21.531104-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76315.9,76321.27,5.370000000009895,76307.39,76301.36217652843,1,1
2026-04-28T17:33:35.786248-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76323.94,76326.4,2.459999999991851,76307.39,76301.36217652843,1,1
2026-04-28T17:33:59.143056-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76324.74,76326.53,1.7899999999935972,76307.39,76301.36217652843,1,1
2026-04-28T17:34:22.912333-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76325.94,76332.7,6.759999999994761,76307.39,76301.36217652843,1,1
2026-04-28T17:34:46.463967-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76327.09,76322.22,4.869999999995343,76307.39,76301.36217652843,1,1
2026-04-28T17:35:56.330455-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76322.27,76365.04,42.76999999998952,76307.39,76301.36217652843,1,1
2026-04-28T17:36:19.790795-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76344.2,76371.76,27.55999999999767,76307.39,76301.36217652843,1,1
2026-04-28T17:36:43.322723-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76360.71,76371.05,10.339999999996508,76307.39,76301.36217652843,1,1
2026-04-28T17:37:06.600693-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76375.93,76393.93,18.0,76307.39,76301.36217652843,1,1
2026-04-28T17:37:29.898880-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76374.13,76401.4,27.269999999989523,76307.39,76301.36217652843,1,1
2026-04-28T17:37:53.248254-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76376.48,76388.15,11.669999999998254,76307.39,76301.36217652843,1,1
2026-04-28T17:38:16.451947-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76366.64,76371.74,5.100000000005821,76307.39,76301.36217652843,1,1
2026-04-28T17:39:30.629191-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76368.81,76364.25,4.559999999997672,76307.39,76301.36217652843,1,1
2026-04-28T17:40:17.111662-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76365.29,76377.64,12.35000000000582,76307.39,76301.36217652843,1,1
2026-04-28T17:40:40.483557-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76359.96,76378.29,18.329999999987194,76307.39,76301.36217652843,1,1
2026-04-28T17:41:03.702555-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76368.13,76394.33,26.19999999999709,76307.39,76301.36217652843,1,1
2026-04-28T17:41:27.258039-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76377.14,76378.33,1.1900000000023283,76307.39,76301.36217652843,1,1
2026-04-28T17:41:50.575442-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76380.39,76379.42,0.9700000000011642,76307.39,76301.36217652843,1,1
2026-04-28T17:42:37.430896-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76378.34,76361.73,16.610000000000582,76307.39,76301.36217652843,1,1
2026-04-28T17:43:01.025213-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76377.37,76363.01,14.360000000000582,76307.39,76301.36217652843,1,1
2026-04-28T17:43:47.987473-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76358.5,76332.46,26.0399999999936,76307.39,76301.36217652843,1,1
2026-04-28T17:44:19.027601-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76358.2,76326.83,31.369999999995343,76307.39,76301.36217652843,1,1
2026-04-28T17:44:42.430463-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76358.78,76314.8,43.979999999995925,76307.39,76301.36217652843,1,1
2026-04-28T17:45:05.686756-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76301.4,76312.83,11.430000000007569,76315.52,76314.15374,1,1
2026-04-28T17:46:17.063210-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76313.39,76307.81,5.580000000001746,76315.52,76314.15374,1,1
2026-04-28T17:46:40.345919-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76311.1,76302.83,8.270000000004075,76315.52,76314.15374,1,1
2026-04-28T17:47:26.697342-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76304.73,76313.46,8.730000000010477,76315.52,76314.15374,1,1
2026-04-28T17:47:50.045661-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76306.04,76314.39,8.35000000000582,76315.52,76314.15374,1,1
2026-04-28T17:48:37.086778-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76308.07,76314.93,6.85999999998603,76315.52,76314.15374,1,1
2026-04-28T17:49:00.324225-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76309.24,76321.32,12.080000000001746,76315.52,76314.15374,1,1
2026-04-28T17:49:24.423435-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76309.04,76322.31,13.270000000004076,76315.52,76314.15374,1,1
2026-04-28T17:50:11.487105-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76317.7,76323.02,5.320000000006985,76315.52,76314.15374,1,1
2026-04-28T17:51:25.882024-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76322.26,76323.03,0.7700000000040745,76315.52,76314.15374,1,1
2026-04-28T17:52:12.717504-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76321.97,76323.05,1.0800000000017462,76315.52,76314.15374,1,1
2026-04-28T17:52:36.031400-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76318.27,76322.26,3.989999999990687,76315.52,76314.15374,1,1
2026-04-28T17:53:23.437652-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76319.83,76308.75,11.080000000001746,76315.52,76314.15374,1,1
2026-04-28T17:53:46.964817-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76316.78,76295.55,21.229999999995925,76315.52,76314.15374,1,1
2026-04-28T17:54:33.466153-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76283.76,76311.15,27.38999999999941,76315.52,76314.15374,1,1
2026-04-28T17:54:56.955428-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76273.79,76298.07,24.280000000013388,76315.52,76314.15374,1,1
2026-04-28T17:56:54.043431-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76322.82,76390.21,67.38999999999942,76315.52,76314.15374,1,1
2026-04-28T17:57:17.352574-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76392.37,76391.38,0.9899999999906868,76315.52,76314.15374,1,1
2026-04-28T17:58:50.578544-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76399.54,76373.07,26.46999999998661,76315.52,76314.15374,1,1
2026-04-28T17:59:13.942466-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76378.74,76366.48,12.260000000009311,76315.52,76314.15374,1,1
2026-04-28T17:59:37.383190-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76375.82,76349.23,26.59000000001106,76315.52,76314.15374,1,1
2026-04-28T18:00:00.651715-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76344.84,76373.87,29.02999999999884,76357.19,76353.46898725053,0,1
2026-04-28T18:00:24.877709-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76350.06,76384.17,34.11000000000058,76357.19,76353.46898725053,0,1
2026-04-28T18:00:48.273372-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76349.66,76362.86,13.19999999999709,76357.19,76353.46898725053,0,1
2026-04-28T18:01:34.856405-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76368.34,76367.77,0.569999999992433,76357.19,76353.46898725053,0,1
2026-04-28T18:02:45.274765-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76365.47,76348.15,17.320000000006985,76357.19,76353.46898725053,0,1
2026-04-28T18:03:09.104445-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76362.83,76364.05,1.2200000000011642,76357.19,76353.46898725053,0,1
2026-04-28T18:04:19.012026-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76368.84,76394.21,25.37000000000989,76357.19,76353.46898725053,0,1
2026-04-28T18:05:31.107036-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76394.46,76418.98,24.519999999989523,76357.19,76353.46898725053,0,1
2026-04-28T18:06:17.550780-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76398.62,76404.55,5.930000000007567,76357.19,76353.46898725053,0,1
2026-04-28T18:06:41.064671-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76420.73,76405.53,15.19999999999709,76357.19,76353.46898725053,0,1
2026-04-28T18:07:04.469459-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76403.54,76419.51,15.970000000001164,76357.19,76353.46898725053,0,1
2026-04-28T18:07:27.968852-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76400.52,76399.71,0.8099999999976717,76357.19,76353.46898725053,0,1
2026-04-28T18:07:51.506660-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76418.42,76436.05,17.630000000004657,76357.19,76353.46898725053,0,1
2026-04-28T18:08:38.130115-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76401.88,76421.82,19.94000000000233,76357.19,76353.46898725053,0,1
2026-04-28T18:09:01.702485-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76433.09,76418.5,14.589999999996508,76357.19,76353.46898725053,0,1
2026-04-28T18:09:25.142359-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76433.45,76420.95,12.5,76357.19,76353.46898725053,0,1
2026-04-28T18:09:48.596603-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76418.87,76415.71,3.1599999999889405,76357.19,76353.46898725053,0,1
2026-04-28T18:10:11.964996-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76419.35,76408.25,11.10000000000582,76357.19,76353.46898725053,0,1
2026-04-28T18:10:58.850634-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76420.99,76384.51,36.48000000001048,76357.19,76353.46898725053,0,1
2026-04-28T18:11:22.786277-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76409.16,76390.34,18.820000000006985,76357.19,76353.46898725053,0,1
2026-04-28T18:11:45.982284-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76388.35,76398.49,10.139999999999418,76357.19,76353.46898725053,0,1
2026-04-28T18:12:09.259486-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76384.66,76396.87,12.209999999991853,76357.19,76353.46898725053,0,1
2026-04-28T18:12:32.626859-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76377.05,76389.58,12.529999999998836,76357.19,76353.46898725053,0,1
2026-04-28T18:12:56.129250-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76393.0,76388.42,4.580000000001746,76357.19,76353.46898725053,0,1
2026-04-28T18:13:19.512878-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76378.24,76384.49,6.25,76357.19,76353.46898725053,0,1
2026-04-28T18:14:06.434157-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76381.98,76331.7,50.27999999999884,76357.19,76353.46898725053,0,1
2026-04-28T18:14:29.583211-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76333.94,76336.02,2.0800000000017462,76357.19,76353.46898725053,0,1
2026-04-28T18:14:52.984298-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76338.45,76356.56,18.110000000000586,76357.19,76353.46898725053,0,1
2026-04-28T18:15:19.573542-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76333.94,76361.46,27.520000000004075,76344.42,76354.75261625307,0,0
2026-04-28T18:15:42.894318-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76352.93,76360.27,7.3400000000110595,76344.42,76354.75261625307,0,0
2026-04-28T18:16:06.029757-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76349.23,76364.99,15.760000000009311,76344.42,76354.75261625307,0,0
2026-04-28T18:16:52.636852-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76356.16,76348.12,8.040000000008149,76344.42,76354.75261625307,0,0
2026-04-28T18:17:16.013460-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76356.27,76336.97,19.30000000000291,76344.42,76354.75261625307,0,0
2026-04-28T18:17:39.213837-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76349.07,76336.02,13.05000000000291,76344.42,76354.75261625307,0,0
2026-04-28T18:18:49.266666-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76335.32,76344.61,9.289999999993595,76344.42,76354.75261625307,0,0
2026-04-28T18:20:26.539511-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76332.19,76325.02,7.169999999998254,76344.42,76354.75261625307,0,0
2026-04-28T18:20:49.937117-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76332.28,76309.68,22.60000000000582,76344.42,76354.75261625307,0,0
2026-04-28T18:21:36.365821-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76319.62,76345.89,26.270000000004075,76344.42,76354.75261625307,0,0
2026-04-28T18:21:59.625766-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76308.42,76346.35,37.93000000000757,76344.42,76354.75261625307,0,0
2026-04-28T18:22:47.389386-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76344.78,76341.7,3.0800000000017462,76344.42,76354.75261625307,0,0
2026-04-28T18:23:10.956068-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76341.88,76327.35,14.529999999998836,76344.42,76354.75261625307,0,0
2026-04-28T18:23:57.728900-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76326.44,76330.44,4.0,76344.42,76354.75261625307,0,0
2026-04-28T18:24:21.450801-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76324.82,76329.35,4.529999999998836,76344.42,76354.75261625307,0,0
2026-04-28T18:25:08.070521-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76336.24,76329.57,6.669999999998254,76344.42,76354.75261625307,0,0
2026-04-28T18:25:54.824866-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76327.37,76324.71,2.6599999999889405,76344.42,76354.75261625307,0,0
2026-04-28T18:26:18.419472-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76327.52,76337.86,10.339999999996508,76344.42,76354.75261625307,0,0
2026-04-28T18:27:04.989211-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76336.29,76340.78,4.490000000005239,76344.42,76354.75261625307,0,0
2026-04-28T18:27:28.179417-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76333.03,76334.64,1.610000000000582,76344.42,76354.75261625307,0,0
2026-04-28T18:27:51.732425-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76334.44,76338.2,3.759999999994761,76344.42,76354.75261625307,0,0
2026-04-28T18:28:38.318885-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76334.68,76322.05,12.629999999990105,76344.42,76354.75261625307,0,0
2026-04-28T18:29:01.961922-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76334.65,76328.06,6.589999999996508,76344.42,76354.75261625307,0,0
2026-04-28T18:29:25.365878-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76326.05,76328.86,2.809999999997672,76344.42,76354.75261625307,0,0
2026-04-28T18:29:48.680541-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76324.68,76327.06,2.3800000000046566,76344.42,76354.75261625307,0,0
2026-04-28T18:30:38.558710-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76324.72,76347.56,22.839999999996508,76327.76,76322.47834,0,0
2026-04-28T18:31:01.773519-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76335.7,76327.44,8.259999999994761,76327.76,76322.47834,0,0
2026-04-28T18:31:25.486953-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76338.63,76329.58,9.05000000000291,76327.76,76322.47834,0,0
2026-04-28T18:31:48.840084-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76340.68,76326.94,13.739999999990689,76327.76,76322.47834,0,0
2026-04-28T18:32:12.188017-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76315.13,76333.92,18.7899999999936,76327.76,76322.47834,0,0
2026-04-28T18:32:59.129390-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76325.99,76325.92,0.0700000000069849,76327.76,76322.47834,0,0
2026-04-28T18:33:46.463723-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.79,76336.83,7.040000000008149,76327.76,76322.47834,0,0
2026-04-28T18:34:09.881010-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76313.71,76326.87,13.15999999998894,76327.76,76322.47834,0,0
2026-04-28T18:34:33.019404-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.57,76331.32,1.75,76327.76,76322.47834,0,0
2026-04-28T18:34:56.270789-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.65,76355.06,25.41000000000349,76327.76,76322.47834,0,0
2026-04-28T18:35:19.547246-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76325.36,76355.05,29.69000000000233,76327.76,76322.47834,0,0
2026-04-28T18:35:42.965561-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76328.85,76356.99,28.13999999999941,76327.76,76322.47834,0,0
2026-04-28T18:36:06.149950-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76351.25,76342.46,8.789999999993597,76327.76,76322.47834,0,0
2026-04-28T18:36:29.303634-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76352.16,76339.99,12.169999999998254,76327.76,76322.47834,0,0
2026-04-28T18:36:52.638494-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76354.37,76359.18,4.809999999997672,76327.76,76322.47834,0,0
2026-04-28T18:37:16.183059-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76341.5,76357.54,16.039999999993597,76327.76,76322.47834,0,0
2026-04-28T18:37:39.593485-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76344.98,76349.71,4.730000000010477,76327.76,76322.47834,0,0
2026-04-28T18:38:03.218573-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76351.37,76337.72,13.64999999999418,76327.76,76322.47834,0,0
2026-04-28T18:39:17.356314-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.12,76322.81,6.309999999997672,76327.76,76322.47834,0,0
2026-04-28T18:39:40.741703-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.71,76319.7,10.010000000009311,76327.76,76322.47834,0,0
2026-04-28T18:40:27.343964-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76319.38,76296.66,22.720000000001164,76327.76,76322.47834,0,0
2026-04-28T18:41:14.129965-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76303.76,76313.29,9.529999999998836,76327.76,76322.47834,0,0
2026-04-28T18:41:37.548315-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76289.72,76317.56,27.839999999996508,76327.76,76322.47834,0,0
2026-04-28T18:42:00.917132-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76313.17,76312.4,0.7700000000040745,76327.76,76322.47834,0,0
2026-04-28T18:42:25.281632-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76312.99,76311.58,1.4100000000034925,76327.76,76322.47834,0,0
2026-04-28T18:44:46.731407-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76290.61,76288.24,2.3699999999953434,76327.76,76322.47834,0,0
2026-04-28T18:45:10.070492-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76295.77,76275.46,20.30999999999767,76292.46,76285.32984993208,0,0
2026-04-28T18:45:33.421611-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76285.37,76270.3,15.069999999992431,76292.46,76285.32984993208,0,0
2026-04-28T18:45:56.515277-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76284.86,76274.36,10.5,76292.46,76285.32984993208,0,0
2026-04-28T18:46:19.789677-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76273.74,76274.56,0.819999999992433,76292.46,76285.32984993208,0,0
2026-04-28T18:46:43.198744-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76273.45,76290.85,17.40000000000873,76292.46,76285.32984993208,0,0
2026-04-28T18:47:06.676015-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76272.22,76290.3,18.080000000001743,76292.46,76285.32984993208,0,0
2026-04-28T18:47:29.962529-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76279.4,76278.4,1.0,76292.46,76285.32984993208,0,0
2026-04-28T18:48:16.573384-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76284.9,76273.64,11.25999999999476,76292.46,76285.32984993208,0,0
2026-04-28T18:48:39.748926-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76279.35,76285.89,6.539999999993597,76292.46,76285.32984993208,0,0
2026-04-28T18:49:49.492781-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76284.17,76273.31,10.860000000000582,76292.46,76285.32984993208,0,0
2026-04-28T18:50:36.265221-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76284.0,76255.59,28.41000000000349,76292.46,76285.32984993208,0,0
2026-04-28T18:50:59.801511-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76271.2,76251.91,19.2899999999936,76292.46,76285.32984993208,0,0
2026-04-28T18:51:47.099304-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76244.49,76249.2,4.709999999991851,76292.46,76285.32984993208,0,0
2026-04-28T18:52:10.600737-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76248.03,76255.69,7.660000000003492,76292.46,76285.32984993208,0,0
2026-04-28T18:52:34.089177-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76242.4,76254.88,12.480000000010476,76292.46,76285.32984993208,0,0
2026-04-28T18:52:57.678706-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76248.05,76257.08,9.029999999998836,76292.46,76285.32984993208,0,0
2026-04-28T18:53:44.325559-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76252.71,76234.88,17.830000000001746,76292.46,76285.32984993208,0,0
2026-04-28T18:54:30.908225-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76249.51,76219.09,30.419999999998254,76292.46,76285.32984993208,0,0
2026-04-28T18:54:54.391823-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76231.2,76217.1,14.099999999991269,76292.46,76285.32984993208,0,0
2026-04-28T18:55:41.370354-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76213.62,76226.86,13.24000000000524,76292.46,76285.32984993208,0,0
2026-04-28T18:56:04.646118-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76214.12,76225.63,11.510000000009311,76292.46,76285.32984993208,0,0
2026-04-28T18:56:28.142674-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76215.45,76227.07,11.620000000009895,76292.46,76285.32984993208,0,0
2026-04-28T18:57:14.762516-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76224.28,76217.11,7.169999999998254,76292.46,76285.32984993208,0,0
2026-04-28T18:57:38.050089-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76224.45,76224.52,0.0700000000069849,76292.46,76285.32984993208,0,0
2026-04-28T18:58:01.183771-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76227.48,76225.33,2.1499999999941792,76292.46,76285.32984993208,0,0
2026-04-28T18:58:25.105566-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76212.64,76237.51,24.869999999995343,76292.46,76285.32984993208,0,0
2026-04-28T18:58:48.277752-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76222.64,76237.22,14.580000000001746,76292.46,76285.32984993208,0,0
2026-04-28T18:59:11.593403-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76234.27,76236.13,1.860000000000582,76292.46,76285.32984993208,0,0
2026-04-28T18:59:58.196043-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76234.61,76237.62,3.0099999999947613,76292.46,76285.32984993208,0,0
2026-04-28T19:00:21.765613-04:00,KXBTC15M-26APR281915-15,btc-updown-15m-1777417200,76234.77,76221.87,12.900000000008731,76236.56,76234.16474999723,1,1
2026-04-28T19:01:35.511626-04:00,KXBTC15M-26APR281915-15,btc-updown-15m-1777417200,76223.72,76206.99,16.729999999995925,76236.56,76234.16474999723,1,1
2026-04-28T19:01:58.515057-04:00,KXBTC15M-26APR281915-15,btc-updown-15m-1777417200,76200.35,76203.17,2.819999999992433,76236.56,76234.16474999723,1,1
2026-04-28T19:02:22.145340-04:00,KXBTC15M-26APR281915-15,btc-updown-15m-1777417200,76204.35,76188.51,15.84000000001106,76236.56,76234.16474999723,1,1
