timestamp,kalshi_slug,poly_slug,chainlink_price,cf_price,price_diff
2026-04-28T17:27:35.892570-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76335.32,76308.7,26.62000000000989
2026-04-28T17:28:00.000130-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76327.03,76294.79,32.24000000000524
2026-04-28T17:29:00.000132-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76292.17,76310.11,17.94000000000233
2026-04-28T17:29:33.062044-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76307.74,76309.38,1.639999999999418
2026-04-28T17:29:46.625926-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777410900,76306.53,76304.65,1.8800000000046568
2026-04-28T17:30:03.587847-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777411800,,76304.63,
2026-04-28T17:30:16.955611-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777411800,,76304.73,
2026-04-28T17:30:30.085368-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777411800,76307.25,76305.62,1.6300000000046566
2026-04-28T17:30:43.329144-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777411800,,76303.97,
2026-04-28T17:30:50.165683-04:00,KXBTC15M-26APR281730-30,btc-updown-15m-1777411800,76299.64,76304.47,4.830000000001746
2026-04-28T17:31:23.468703-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,,76324.66,
2026-04-28T17:31:34.567863-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76301.76,76326.51,24.75
2026-04-28T17:31:57.996781-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76301.38,76320.98,19.59999999999127
2026-04-28T17:32:21.531104-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76315.9,76321.27,5.370000000009895
2026-04-28T17:33:35.786248-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76323.94,76326.4,2.459999999991851
2026-04-28T17:33:59.143056-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76324.74,76326.53,1.7899999999935972
2026-04-28T17:34:22.912333-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76325.94,76332.7,6.759999999994761
2026-04-28T17:34:46.463967-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76327.09,76322.22,4.869999999995343
2026-04-28T17:35:09.746800-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,,76338.08,
2026-04-28T17:35:33.164626-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,,76348.8,
2026-04-28T17:35:56.330455-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76322.27,76365.04,42.76999999998952
2026-04-28T17:36:19.790795-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76344.2,76371.76,27.55999999999767
2026-04-28T17:36:43.322723-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76360.71,76371.05,10.339999999996508
2026-04-28T17:37:06.600693-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76375.93,76393.93,18.0
2026-04-28T17:37:29.898880-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76374.13,76401.4,27.269999999989523
2026-04-28T17:37:53.248254-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76376.48,76388.15,11.669999999998254
2026-04-28T17:38:16.451947-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76366.64,76371.74,5.100000000005821
2026-04-28T17:39:30.629191-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76368.81,76364.25,4.559999999997672
2026-04-28T17:39:53.907628-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,,76361.72,
2026-04-28T17:40:17.111662-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76365.29,76377.64,12.35000000000582
2026-04-28T17:40:40.483557-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76359.96,76378.29,18.329999999987194
2026-04-28T17:41:03.702555-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76368.13,76394.33,26.19999999999709
2026-04-28T17:41:27.258039-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76377.14,76378.33,1.1900000000023283
2026-04-28T17:41:50.575442-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76380.39,76379.42,0.9700000000011642
2026-04-28T17:42:13.957074-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,,76370.79,
2026-04-28T17:42:37.430896-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76378.34,76361.73,16.610000000000582
2026-04-28T17:43:01.025213-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76377.37,76363.01,14.360000000000582
2026-04-28T17:43:24.740706-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,,76362.31,
2026-04-28T17:43:47.987473-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76358.5,76332.46,26.0399999999936
2026-04-28T17:44:19.027601-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76358.2,76326.83,31.369999999995343
2026-04-28T17:44:42.430463-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777411800,76358.78,76314.8,43.979999999995925
2026-04-28T17:45:05.686756-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777412700,76301.4,76312.83,11.430000000007569
2026-04-28T17:45:30.089490-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777412700,,,
2026-04-28T17:45:53.566042-04:00,KXBTC15M-26APR281745-45,btc-updown-15m-1777412700,,76311.9,
2026-04-28T17:46:17.063210-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76313.39,76307.81,5.580000000001746
2026-04-28T17:46:40.345919-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76311.1,76302.83,8.270000000004075
2026-04-28T17:47:03.534447-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76313.02,
2026-04-28T17:47:26.697342-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76304.73,76313.46,8.730000000010477
2026-04-28T17:47:50.045661-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76306.04,76314.39,8.35000000000582
2026-04-28T17:48:13.688506-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,,
2026-04-28T17:48:37.086778-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76308.07,76314.93,6.85999999998603
2026-04-28T17:49:00.324225-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76309.24,76321.32,12.080000000001746
2026-04-28T17:49:24.423435-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76309.04,76322.31,13.270000000004076
2026-04-28T17:49:47.879762-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76331.6,
2026-04-28T17:50:11.487105-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76317.7,76323.02,5.320000000006985
2026-04-28T17:51:25.882024-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76322.26,76323.03,0.7700000000040745
2026-04-28T17:51:49.417334-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76323.85,
2026-04-28T17:52:12.717504-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76321.97,76323.05,1.0800000000017462
2026-04-28T17:52:36.031400-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76318.27,76322.26,3.989999999990687
2026-04-28T17:52:59.558958-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76317.53,
2026-04-28T17:53:23.437652-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76319.83,76308.75,11.080000000001746
2026-04-28T17:53:46.964817-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76316.78,76295.55,21.229999999995925
2026-04-28T17:54:10.303492-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76270.92,
2026-04-28T17:54:33.466153-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76283.76,76311.15,27.38999999999941
2026-04-28T17:54:56.955428-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76273.79,76298.07,24.280000000013388
2026-04-28T17:55:20.668279-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76312.35,
2026-04-28T17:55:44.036349-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76322.88,
2026-04-28T17:56:07.475453-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76379.05,
2026-04-28T17:56:30.810508-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76400.9,
2026-04-28T17:56:54.043431-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76322.82,76390.21,67.38999999999942
2026-04-28T17:57:17.352574-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76392.37,76391.38,0.9899999999906868
2026-04-28T17:57:40.811849-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76408.16,
2026-04-28T17:58:04.032233-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76380.98,
2026-04-28T17:58:27.288778-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,,76378.39,
2026-04-28T17:58:50.578544-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76399.54,76373.07,26.46999999998661
2026-04-28T17:59:13.942466-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76378.74,76366.48,12.260000000009311
2026-04-28T17:59:37.383190-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777412700,76375.82,76349.23,26.59000000001106
2026-04-28T18:00:00.651715-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777413600,76344.84,76373.87,29.02999999999884
2026-04-28T18:00:24.877709-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777413600,76350.06,76384.17,34.11000000000058
2026-04-28T18:00:48.273372-04:00,KXBTC15M-26APR281800-00,btc-updown-15m-1777413600,76349.66,76362.86,13.19999999999709
2026-04-28T18:01:11.635340-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76350.47,
2026-04-28T18:01:34.856405-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76368.34,76367.77,0.569999999992433
2026-04-28T18:01:58.144678-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76355.95,
2026-04-28T18:02:21.968621-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76372.32,
2026-04-28T18:02:45.274765-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76365.47,76348.15,17.320000000006985
2026-04-28T18:03:09.104445-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76362.83,76364.05,1.2200000000011642
2026-04-28T18:03:32.320767-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76368.63,
2026-04-28T18:03:55.731313-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76378.97,
2026-04-28T18:04:19.012026-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76368.84,76394.21,25.37000000000989
2026-04-28T18:04:42.490358-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76394.36,
2026-04-28T18:05:05.726243-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76392.37,
2026-04-28T18:05:31.107036-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76394.46,76418.98,24.519999999989523
2026-04-28T18:05:54.309748-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76400.12,
2026-04-28T18:06:17.550780-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76398.62,76404.55,5.930000000007567
2026-04-28T18:06:41.064671-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76420.73,76405.53,15.19999999999709
2026-04-28T18:07:04.469459-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76403.54,76419.51,15.970000000001164
2026-04-28T18:07:27.968852-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76400.52,76399.71,0.8099999999976717
2026-04-28T18:07:51.506660-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76418.42,76436.05,17.630000000004657
2026-04-28T18:08:14.760814-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76434.76,
2026-04-28T18:08:38.130115-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76401.88,76421.82,19.94000000000233
2026-04-28T18:09:01.702485-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76433.09,76418.5,14.589999999996508
2026-04-28T18:09:25.142359-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76433.45,76420.95,12.5
2026-04-28T18:09:48.596603-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76418.87,76415.71,3.1599999999889405
2026-04-28T18:10:11.964996-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76419.35,76408.25,11.10000000000582
2026-04-28T18:10:35.508269-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,,
2026-04-28T18:10:58.850634-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76420.99,76384.51,36.48000000001048
2026-04-28T18:11:22.786277-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76409.16,76390.34,18.820000000006985
2026-04-28T18:11:45.982284-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76388.35,76398.49,10.139999999999418
2026-04-28T18:12:09.259486-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76384.66,76396.87,12.209999999991853
2026-04-28T18:12:32.626859-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76377.05,76389.58,12.529999999998836
2026-04-28T18:12:56.129250-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76393.0,76388.42,4.580000000001746
2026-04-28T18:13:19.512878-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76378.24,76384.49,6.25
2026-04-28T18:13:42.883963-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,,76367.23,
2026-04-28T18:14:06.434157-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76381.98,76331.7,50.27999999999884
2026-04-28T18:14:29.583211-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76333.94,76336.02,2.0800000000017462
2026-04-28T18:14:52.984298-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777413600,76338.45,76356.56,18.110000000000586
2026-04-28T18:15:19.573542-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777414500,76333.94,76361.46,27.520000000004075
2026-04-28T18:15:42.894318-04:00,KXBTC15M-26APR281815-15,btc-updown-15m-1777414500,76352.93,76360.27,7.3400000000110595
2026-04-28T18:16:06.029757-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76349.23,76364.99,15.760000000009311
2026-04-28T18:16:29.348135-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76353.11,
2026-04-28T18:16:52.636852-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76356.16,76348.12,8.040000000008149
2026-04-28T18:17:16.013460-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76356.27,76336.97,19.30000000000291
2026-04-28T18:17:39.213837-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76349.07,76336.02,13.05000000000291
2026-04-28T18:18:02.658423-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76337.13,
2026-04-28T18:18:25.940505-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76340.9,
2026-04-28T18:18:49.266666-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76335.32,76344.61,9.289999999993595
2026-04-28T18:19:12.687051-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76343.62,
2026-04-28T18:20:26.539511-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76332.19,76325.02,7.169999999998254
2026-04-28T18:20:49.937117-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76332.28,76309.68,22.60000000000582
2026-04-28T18:21:13.229144-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76341.09,
2026-04-28T18:21:36.365821-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76319.62,76345.89,26.270000000004075
2026-04-28T18:21:59.625766-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76308.42,76346.35,37.93000000000757
2026-04-28T18:22:23.924862-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76346.57,,
2026-04-28T18:22:47.389386-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76344.78,76341.7,3.0800000000017462
2026-04-28T18:23:10.956068-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76341.88,76327.35,14.529999999998836
2026-04-28T18:23:34.448856-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76325.38,
2026-04-28T18:23:57.728900-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76326.44,76330.44,4.0
2026-04-28T18:24:21.450801-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76324.82,76329.35,4.529999999998836
2026-04-28T18:24:44.967612-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76325.77,
2026-04-28T18:25:08.070521-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76336.24,76329.57,6.669999999998254
2026-04-28T18:25:31.265537-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76331.34,
2026-04-28T18:25:54.824866-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76327.37,76324.71,2.6599999999889405
2026-04-28T18:26:18.419472-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76327.52,76337.86,10.339999999996508
2026-04-28T18:26:41.739961-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76327.67,
2026-04-28T18:27:04.989211-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76336.29,76340.78,4.490000000005239
2026-04-28T18:27:28.179417-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76333.03,76334.64,1.610000000000582
2026-04-28T18:27:51.732425-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76334.44,76338.2,3.759999999994761
2026-04-28T18:28:14.920435-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,,76329.33,
2026-04-28T18:28:38.318885-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76334.68,76322.05,12.629999999990105
2026-04-28T18:29:01.961922-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76334.65,76328.06,6.589999999996508
2026-04-28T18:29:25.365878-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76326.05,76328.86,2.809999999997672
2026-04-28T18:29:48.680541-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777414500,76324.68,76327.06,2.3800000000046566
2026-04-28T18:30:15.354784-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777415400,,76341.52,
2026-04-28T18:30:38.558710-04:00,KXBTC15M-26APR281830-30,btc-updown-15m-1777415400,76324.72,76347.56,22.839999999996508
2026-04-28T18:31:01.773519-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76335.7,76327.44,8.259999999994761
2026-04-28T18:31:25.486953-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76338.63,76329.58,9.05000000000291
2026-04-28T18:31:48.840084-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76340.68,76326.94,13.739999999990689
2026-04-28T18:32:12.188017-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76315.13,76333.92,18.7899999999936
2026-04-28T18:32:35.572580-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76325.77,
2026-04-28T18:32:59.129390-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76325.99,76325.92,0.0700000000069849
2026-04-28T18:33:22.916033-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76330.71,
2026-04-28T18:33:46.463723-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.79,76336.83,7.040000000008149
2026-04-28T18:34:09.881010-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76313.71,76326.87,13.15999999998894
2026-04-28T18:34:33.019404-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.57,76331.32,1.75
2026-04-28T18:34:56.270789-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.65,76355.06,25.41000000000349
2026-04-28T18:35:19.547246-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76325.36,76355.05,29.69000000000233
2026-04-28T18:35:42.965561-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76328.85,76356.99,28.13999999999941
2026-04-28T18:36:06.149950-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76351.25,76342.46,8.789999999993597
2026-04-28T18:36:29.303634-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76352.16,76339.99,12.169999999998254
2026-04-28T18:36:52.638494-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76354.37,76359.18,4.809999999997672
2026-04-28T18:37:16.183059-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76341.5,76357.54,16.039999999993597
2026-04-28T18:37:39.593485-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76344.98,76349.71,4.730000000010477
2026-04-28T18:38:03.218573-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76351.37,76337.72,13.64999999999418
2026-04-28T18:39:17.356314-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.12,76322.81,6.309999999997672
2026-04-28T18:39:40.741703-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76329.71,76319.7,10.010000000009311
2026-04-28T18:40:03.922326-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76306.15,
2026-04-28T18:40:27.343964-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76319.38,76296.66,22.720000000001164
2026-04-28T18:40:50.530199-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76310.9,
2026-04-28T18:41:14.129965-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76303.76,76313.29,9.529999999998836
2026-04-28T18:41:37.548315-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76289.72,76317.56,27.839999999996508
2026-04-28T18:42:00.917132-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76313.17,76312.4,0.7700000000040745
2026-04-28T18:42:25.281632-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76312.99,76311.58,1.4100000000034925
2026-04-28T18:42:48.921777-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76299.76,
2026-04-28T18:43:12.543586-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76296.89,
2026-04-28T18:43:36.122627-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76293.29,
2026-04-28T18:43:59.426613-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76299.62,
2026-04-28T18:44:23.158947-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,,76292.11,
2026-04-28T18:44:46.731407-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777415400,76290.61,76288.24,2.3699999999953434
2026-04-28T18:45:10.070492-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777416300,76295.77,76275.46,20.30999999999767
2026-04-28T18:45:33.421611-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777416300,76285.37,76270.3,15.069999999992431
2026-04-28T18:45:56.515277-04:00,KXBTC15M-26APR281845-45,btc-updown-15m-1777416300,76284.86,76274.36,10.5
2026-04-28T18:46:19.789677-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76273.74,76274.56,0.819999999992433
2026-04-28T18:46:43.198744-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76273.45,76290.85,17.40000000000873
2026-04-28T18:47:06.676015-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76272.22,76290.3,18.080000000001743
2026-04-28T18:47:29.962529-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76279.4,76278.4,1.0
2026-04-28T18:47:53.274203-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,,
2026-04-28T18:48:16.573384-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76284.9,76273.64,11.25999999999476
2026-04-28T18:48:39.748926-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76279.35,76285.89,6.539999999993597
2026-04-28T18:49:03.146044-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,76285.54,
2026-04-28T18:49:26.401847-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,76286.82,
2026-04-28T18:49:49.492781-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76284.17,76273.31,10.860000000000582
2026-04-28T18:50:12.967175-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,76273.89,
2026-04-28T18:50:36.265221-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76284.0,76255.59,28.41000000000349
2026-04-28T18:50:59.801511-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76271.2,76251.91,19.2899999999936
2026-04-28T18:51:23.918590-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,76250.51,
2026-04-28T18:51:47.099304-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76244.49,76249.2,4.709999999991851
2026-04-28T18:52:10.600737-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76248.03,76255.69,7.660000000003492
2026-04-28T18:52:34.089177-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76242.4,76254.88,12.480000000010476
2026-04-28T18:52:57.678706-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76248.05,76257.08,9.029999999998836
2026-04-28T18:53:21.152415-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,76252.27,
2026-04-28T18:53:44.325559-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76252.71,76234.88,17.830000000001746
2026-04-28T18:54:07.589664-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,76215.35,
2026-04-28T18:54:30.908225-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76249.51,76219.09,30.419999999998254
2026-04-28T18:54:54.391823-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76231.2,76217.1,14.099999999991269
2026-04-28T18:55:17.929454-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,,76219.78,
2026-04-28T18:55:41.370354-04:00,KXBTC15M-26APR281900-00,btc-updown-15m-1777416300,76213.62,76226.86,13.24000000000524
